survey_date,country,pct_mask,pct_belief_masking_effective,pct_worried_catch_covid,pct_received_news_local_health,pct_received_news_experts,pct_received_news_who,pct_received_news_govt_health,pct_received_news_politicians,pct_received_news_journalists,pct_received_news_friends,pct_trust_covid_info_local_health,pct_trust_covid_info_experts,pct_trust_covid_info_who,pct_trust_covid_info_govt_health,pct_trust_covid_info_politicians,pct_trust_covid_info_journalists,pct_trust_covid_info_friends,total_tests,total_cases,total_deaths,new_cases_smoothed,new_deaths_smoothed,Facial Coverings,Containment health index (average),population
2021-03-06,Poland,0.838391502276176,,,,,,,,,,,,,,,,,,1709156.0,43839.0,9746.571,228.286,2.0,62.38,39857144.0
2021-03-07,Poland,0.8539026017344896,,,,,,,,,,,,,,,,,,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-08,Poland,0.8611556982343499,,,,,,,,,,,,,,,,,,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-09,Poland,0.8643939393939394,,,,,,,,,,,,,,,,,,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-10,Poland,0.8691654879773691,,,,,,,,,,,,,,,,,,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-11,Poland,0.8632840028188865,,,,,,,,,,,,,,,,,11230795.0,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-12,Poland,0.8719646799116998,,,,,,,,,,,,,,,,,,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-13,Poland,0.8660779985283297,,,,,,,,,,,,,,,,,,1797087.0,45311.0,12561.571,210.286,2.0,62.38,39857144.0
2021-03-14,Poland,0.8627320954907162,,,,,,,,,,,,,,,,,,1908599.0,47202.0,15930.286,270.143,2.0,62.38,39857144.0
2021-03-15,Poland,0.8653314917127072,,,,,,,,,,,,,,,,,,1908599.0,47202.0,15930.286,270.143,2.0,62.38,39857144.0
2021-03-16,Poland,0.8605061801059447,,,,,,,,,,,,,,,,,,1908599.0,47202.0,15930.286,270.143,2.0,62.38,39857144.0
2021-03-17,Poland,0.8567447045707915,,,,,,,,,,,,,,,,,,1908599.0,47202.0,15930.286,270.143,2.0,62.38,39857144.0
2021-03-18,Poland,0.8596287703016241,,,,,,,,,,,,,,,,,11751694.0,1908599.0,47202.0,15930.286,270.143,2.0,62.38,39857144.0
2021-03-19,Poland,0.8765294771968855,,,,,,,,,,,,,,,,,,1908599.0,47202.0,15930.286,270.143,2.0,62.38,39857144.0
2021-03-20,Poland,0.8637137989778535,,,,,,,,,,,,,,,,,,1908599.0,47202.0,15930.286,270.143,2.0,63.57,39857144.0
2021-03-21,Poland,0.8558606124604012,,,,,,,,,,,,,,,,,,2060473.0,49319.0,21696.286,302.429,2.0,63.57,39857144.0
2021-03-22,Poland,0.8548114800225098,,,,,,,,,,,,,,,,,,2060473.0,49319.0,21696.286,302.429,2.0,63.57,39857144.0
2021-03-23,Poland,0.8612359550561798,,,,,,,,,,,,,,,,,,2060473.0,49319.0,21696.286,302.429,2.0,63.57,39857144.0
2021-03-24,Poland,0.8528301886792453,,,,,,,,,,,,,,,,,,2060473.0,49319.0,21696.286,302.429,2.0,63.57,39857144.0
2021-03-25,Poland,0.881336405529954,,,,,,,,,,,,,,,,,12372763.0,2060473.0,49319.0,21696.286,302.429,2.0,63.57,39857144.0
2021-03-26,Poland,0.865909090909091,,,,,,,,,,,,,,,,,,2060473.0,49319.0,21696.286,302.429,2.0,63.57,39857144.0
2021-03-27,Poland,0.8615995462280204,,,,,,,,,,,,,,,,,,2060473.0,49319.0,21696.286,302.429,2.0,65.95,39857144.0
2021-03-28,Poland,0.8748035620743845,,,,,,,,,,,,,,,,,,2252074.0,51897.0,27371.571,368.286,2.0,65.95,39857144.0
2021-03-29,Poland,0.8647026732133115,,,,,,,,,,,,,,,,,,2252074.0,51897.0,27371.571,368.286,2.0,65.95,39857144.0
2021-03-30,Poland,0.872093023255814,,,,,,,,,,,,,,,,,,2252074.0,51897.0,27371.571,368.286,2.0,65.95,39857144.0
2021-03-31,Poland,0.8606208155812538,,,,,,,,,,,,,,,,,,2252074.0,51897.0,27371.571,368.286,2.0,65.95,39857144.0
2021-04-01,Poland,0.8518762343647136,,,,,,,,,,,,,,,,,12972815.0,2252074.0,51897.0,27371.571,368.286,2.0,67.38,39857144.0
2020-04-23,Portugal,0.4612403100775193,,,,,,,,,,,,,,,,,333524.0,19168.0,819.0,605.857,31.0,0.0,68.45,10270857.0
2020-04-24,Portugal,0.44661095636026,,,,,,,,,,,,,,,,,348341.0,19168.0,819.0,605.857,31.0,0.0,68.45,10270857.0
2020-04-25,Portugal,0.4670608108108108,,,,,,,,,,,,,,,,,361787.0,19168.0,819.0,605.857,31.0,0.0,68.45,10270857.0
2020-04-26,Portugal,0.4963265306122449,,,,,,,,,,,,,,,,,370028.0,22349.0,1006.0,454.429,26.714,0.0,68.45,10270857.0
2020-04-27,Portugal,0.4987489574645538,,,,,,,,,,,,,,,,,382235.0,22349.0,1006.0,454.429,26.714,0.0,68.45,10270857.0
2020-04-28,Portugal,0.5121951219512195,,,,,,,,,,,,,,,,,397751.0,22349.0,1006.0,454.429,26.714,0.0,68.45,10270857.0
2020-04-29,Portugal,0.5377990430622009,,,,,,,,,,,,,,,,,412525.0,22349.0,1006.0,454.429,26.714,0.0,68.45,10270857.0
2020-04-30,Portugal,,,,,,,,,,,,,,,,,,428963.0,22349.0,1006.0,454.429,26.714,0.0,68.45,10270857.0
2020-05-01,Portugal,0.5846294602012809,,,,,,,,,,,,,,,,,441636.0,22349.0,1006.0,454.429,26.714,0.0,72.02,10270857.0
2020-05-02,Portugal,0.6011787819253438,,,,,,,,,,,,,,,,,452219.0,22349.0,1006.0,454.429,26.714,0.0,72.02,10270857.0
2020-05-03,Portugal,0.6229281767955801,,,,,,,,,,,,,,,,,460659.0,24720.0,1146.0,338.714,20.0,2.0,75.6,10270857.0
2020-05-04,Portugal,0.6572890025575447,,,,,,,,,,,,,,,,,472548.0,24720.0,1146.0,338.714,20.0,2.0,63.69,10270857.0
2020-05-05,Portugal,0.7070663811563169,,,,,,,,,,,,,,,,,488705.0,24720.0,1146.0,338.714,20.0,2.0,63.69,10270857.0
2020-05-06,Portugal,0.7729658792650919,,,,,,,,,,,,,,,,,504479.0,24720.0,1146.0,338.714,20.0,2.0,63.69,10270857.0
2020-05-07,Portugal,0.7986577181208053,,,,,,,,,,,,,,,,,520512.0,24720.0,1146.0,338.714,20.0,2.0,63.69,10270857.0
2020-05-08,Portugal,0.8223194748358862,,,,,,,,,,,,,,,,,535940.0,24720.0,1146.0,338.714,20.0,2.0,63.69,10270857.0
2020-05-09,Portugal,0.8448202959830867,,,,,,,,,,,,,,,,,549462.0,24720.0,1146.0,338.714,20.0,2.0,63.69,10270857.0
2020-05-10,Portugal,0.8418219461697722,,,,,,,,,,,,,,,,,556969.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-11,Portugal,0.8411567476948868,,,,,,,,,,,,,,,,,569706.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-12,Portugal,0.8449752140603876,,,,,,,,,,,,,,,,,586350.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-13,Portugal,0.8688969258589512,,,,,,,,,,,,,,,,,604565.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-14,Portugal,0.8603398259428098,,,,,,,,,,,,,,,,,622894.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-15,Portugal,0.8654421187526699,,,,,,,,,,,,,,,,,643492.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-16,Portugal,0.8732456140350877,,,,,,,,,,,,,,,,,659486.0,27046.0,1226.0,332.286,11.429,2.0,63.69,10270857.0
2020-05-17,Portugal,0.859493670886076,,,,,,,,,,,,,,,,,668456.0,28899.0,1295.0,264.714,9.857,2.0,63.69,10270857.0
2020-05-18,Portugal,0.8726953467954346,,,,,,,,,,,,,,,,,680564.0,28899.0,1295.0,264.714,9.857,2.0,58.93,10270857.0
2020-05-19,Portugal,0.8811759902000816,,,,,,,,,,,,,,,,,696759.0,28899.0,1295.0,264.714,9.857,2.0,58.93,10270857.0
2020-05-20,Portugal,0.8757446808510638,,,,,,,,,,,,,,,,,712201.0,28899.0,1295.0,264.714,9.857,2.0,58.93,10270857.0
2020-05-21,Portugal,0.865564738292011,,,,,,,,,,,,,,,,,727547.0,28899.0,1295.0,264.714,9.857,2.0,58.93,10270857.0
2020-05-22,Portugal,0.8863419293218721,,,,,,,,,,,,,,,,,742731.0,28899.0,1295.0,264.714,9.857,2.0,58.93,10270857.0
2020-05-23,Portugal,0.8853529171766625,,,,,,,,,,,,,,,,,753514.0,28899.0,1295.0,264.714,9.857,2.0,58.93,10270857.0
2020-05-24,Portugal,0.8782426778242678,,,,,,,,,,,,,,,,,759328.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-25,Portugal,0.8688598467778279,,,,,,,,,,,,,,,,,771258.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-26,Portugal,0.8907745865970409,,,,,,,,,,,,,,,,,786363.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-27,Portugal,0.8883516483516484,,,,,,,,,,,,,,,,,803584.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-28,Portugal,0.8870255957634599,,,,,,,,,,,,,,,,,820547.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-29,Portugal,0.89120151371807,,,,,,,,,,,,,,,,,836682.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-30,Portugal,0.8997265268915223,,,,,,,,,,,,,,,,,849332.0,30907.0,1363.0,286.857,9.714,2.0,58.93,10270857.0
2020-05-31,Portugal,0.8985450255603618,,,,,,,,,,,,,,,,,855879.0,32863.0,1432.0,279.429,9.857,2.0,58.93,10270857.0
2020-06-01,Portugal,0.9025380710659898,,,,,,,,,,,,,,,,,867514.0,32863.0,1432.0,279.429,9.857,2.0,55.65,10270857.0
2020-06-02,Portugal,0.8927550047664442,,,,,,,,,,,,,,,,,883154.0,32863.0,1432.0,279.429,9.857,2.0,55.65,10270857.0
2020-06-03,Portugal,0.9108726084927672,,,,,,,,,,,,,,,,,900384.0,32863.0,1432.0,279.429,9.857,2.0,55.65,10270857.0
2020-06-04,Portugal,0.9096774193548388,,,,,,,,,,,,,,,,,917591.0,32863.0,1432.0,279.429,9.857,2.0,55.65,10270857.0
2020-06-05,Portugal,0.9094412331406552,,,,,,,,,,,,,,,,,932900.0,32863.0,1432.0,279.429,9.857,2.0,55.65,10270857.0
2020-06-06,Portugal,0.9112426035502958,,,,,,,,,,,,,,,,,944336.0,32863.0,1432.0,279.429,9.857,2.0,55.65,10270857.0
2020-06-07,Portugal,0.9066490532804932,,,,,,,,,,,,,,,,,950950.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-08,Portugal,0.916155419222904,,,,,,,,,,,,,,,,,962160.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-09,Portugal,0.9156689224362312,,,,,,,,,,,,,,,,,975681.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-10,Portugal,0.908219868885527,,,,,,,,,,,,,,,,,983389.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-11,Portugal,0.91062471500228,,,,,,,,,,,,,,,,,988153.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-12,Portugal,0.9121785540999516,,,,,,,,,,,,,,,,,999066.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-13,Portugal,0.91455078125,,,,,,,,,,,,,,,,,1007039.0,34974.0,1482.0,301.571,7.143,2.0,55.65,10270857.0
2020-06-14,Portugal,0.9045643153526972,,,,,,,,,,,,,,,,,1011793.0,36933.0,1513.0,279.857,4.429,2.0,58.04,10270857.0
2020-06-15,Portugal,0.9129574678536104,,,,,,,,,,,,,,,,,1023036.0,36933.0,1513.0,279.857,4.429,2.0,57.14,10270857.0
2020-06-16,Portugal,0.9224765868886576,,,,,,,,,,,,,,,,,1037801.0,36933.0,1513.0,279.857,4.429,2.0,57.14,10270857.0
2020-06-17,Portugal,0.9134199134199136,,,,,,,,,,,,,,,,,1052868.0,36933.0,1513.0,279.857,4.429,2.0,57.14,10270857.0
2020-06-18,Portugal,0.9201198202695956,,,,,,,,,,,,,,,,,1066559.0,36933.0,1513.0,279.857,4.429,2.0,57.14,10270857.0
2020-06-19,Portugal,0.9167556029882604,,,,,,,,,,,,,,,,,1081272.0,36933.0,1513.0,279.857,4.429,2.0,57.14,10270857.0
2020-06-20,Portugal,0.9218208807521028,,,,,,,,,,,,,,,,,1090308.0,36933.0,1513.0,279.857,4.429,2.0,57.14,10270857.0
2020-06-21,Portugal,0.9145907473309608,,,,,,,,,,,,,,,,,1096953.0,39394.0,1533.0,351.571,2.857,2.0,57.14,10270857.0
2020-06-22,Portugal,0.9235459662288932,,,,,,,,,,,,,,,,,1108979.0,39394.0,1533.0,351.571,2.857,2.0,57.14,10270857.0
2020-06-23,Portugal,0.9151168335717692,,,,,,,,,,,,,,,,,1124863.0,39394.0,1533.0,351.571,2.857,2.0,58.04,10270857.0
2020-06-24,Portugal,0.9159891598915988,,,,,,,,,,,,,,,,,1138788.0,39394.0,1533.0,351.571,2.857,2.0,58.04,10270857.0
2020-06-25,Portugal,0.9327655759748992,,,,,,,,,,,,,,,,,1152367.0,39394.0,1533.0,351.571,2.857,2.0,58.04,10270857.0
2020-06-26,Portugal,0.9214183037853378,,,,,,,,,,,,,,,,,1168133.0,39394.0,1533.0,351.571,2.857,2.0,58.04,10270857.0
2020-06-27,Portugal,0.9321493624772312,,,,,,,,,,,,,,,,,1178485.0,39394.0,1533.0,351.571,2.857,2.0,58.04,10270857.0
2020-06-28,Portugal,0.9262152777777778,,,,,,,,,,,,,,,,,1184838.0,42067.0,1571.0,381.857,5.429,2.0,58.04,10270857.0
2020-06-29,Portugal,0.9305037313432836,,,,,,,,,,,,,,,,,1197379.0,42067.0,1571.0,381.857,5.429,2.0,58.04,10270857.0
2020-06-30,Portugal,0.9235142118863048,,,,,,,,,,,,,,,,,1213284.0,42067.0,1571.0,381.857,5.429,2.0,58.04,10270857.0
2020-07-01,Portugal,0.9203072491598656,,,,,,,,,,,,,,,,,1229740.0,42067.0,1571.0,381.857,5.429,2.0,59.23,10270857.0
2020-07-02,Portugal,0.922861934041364,,,,,,,,,,,,,,,,,1245275.0,42067.0,1571.0,381.857,5.429,2.0,59.23,10270857.0
2020-07-03,Portugal,0.935064935064935,,,,,,,,,,,,,,,,,1260187.0,42067.0,1571.0,381.857,5.429,2.0,59.23,10270857.0
2020-07-04,Portugal,0.9327628361858192,,,,,,,,,,,,,,,,,1273082.0,42067.0,1571.0,381.857,5.429,2.0,59.23,10270857.0
2020-07-05,Portugal,0.9265242313705054,,,,,,,,,,,,,,,,,1280126.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-06,Portugal,0.9415333701047988,,,,,,,,,,,,,,,,,1292333.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-07,Portugal,0.9331103678929766,,,,,,,,,,,,,,,,,1309023.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-08,Portugal,0.9232861806311208,,,,,,,,,,,,,,,,,1326203.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-09,Portugal,0.921840354767184,,,,,,,,,,,,,,,,,1341461.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-10,Portugal,0.9200214707461084,,,,,,,,,,,,,,,,,1357268.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-11,Portugal,0.92973580663294,,,,,,,,,,,,,,,,,1369504.0,44524.0,1625.0,351.0,7.714,2.0,59.23,10270857.0
2020-07-12,Portugal,0.9207025013304948,,,,,,,,,,,,,,,,,1376134.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-13,Portugal,0.9085297418630752,,,,,,,,,,,,,,,,,1389313.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-14,Portugal,0.9211267605633804,,,,,,,,,,,,,,,,,1407557.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-15,Portugal,0.9242424242424242,,,,,,,,,,,,,,,,,1423731.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-16,Portugal,0.9306049822064056,,,,,,,,,,,,,,,,,1439402.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-17,Portugal,0.9284810126582278,,,,,,,,,,,,,,,,,1455468.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-18,Portugal,0.9193363844393592,,,,,,,,,,,,,,,,,1467990.0,47090.0,1666.0,366.571,5.857,2.0,59.23,10270857.0
2020-07-19,Portugal,0.9172377438060096,,,,,,,,,,,,,,,,,1475526.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-20,Portugal,0.914141414141414,,,,,,,,,,,,,,,,,1489188.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-21,Portugal,0.9185185185185184,,,,,,,,,,,,,,,,,1506400.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-22,Portugal,0.9264289756649688,,,,,,,,,,,,,,,,,1522147.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-23,Portugal,0.9299474605954466,,,,,,,,,,,,,,,,,1537906.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-24,Portugal,0.9174757281553398,,,,,,,,,,,,,,,,,1553152.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-25,Portugal,0.9289256198347108,,,,,,,,,,,,,,,,,1564987.0,49233.0,1695.0,306.143,4.143,2.0,59.23,10270857.0
2020-07-26,Portugal,0.9146205357142856,,,,,,,,,,,,,,,,,1571409.0,50933.0,1724.0,242.857,4.143,2.0,59.23,10270857.0
2020-07-27,Portugal,0.9300388672959466,,,,,,,,,,,,,,,,,1584742.0,50933.0,1724.0,242.857,4.143,2.0,59.23,10270857.0
2020-07-28,Portugal,0.9168053244592346,,,,,,,,,,,,,,,,,1601697.0,50933.0,1724.0,242.857,4.143,2.0,59.23,10270857.0
2020-07-29,Portugal,0.9288235294117648,,,,,,,,,,,,,,,,,1618409.0,50933.0,1724.0,242.857,4.143,2.0,59.23,10270857.0
2020-07-30,Portugal,0.9383770591824284,,,,,,,,,,,,,,,,,1633147.0,50933.0,1724.0,242.857,4.143,2.0,59.23,10270857.0
2020-07-31,Portugal,0.9197174052665382,,,,,,,,,,,,,,,,,1648558.0,50933.0,1724.0,242.857,4.143,2.0,59.23,10270857.0
2020-08-01,Portugal,0.9318925998690244,,,,,,,,,,,,,,,,,1660708.0,50933.0,1724.0,242.857,4.143,2.0,58.04,10270857.0
2020-08-02,Portugal,0.91976401179941,,,,,,,,,,,,,,,,,1667828.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-03,Portugal,0.926065162907268,,,,,,,,,,,,,,,,,1682148.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-04,Portugal,0.9140127388535032,,,,,,,,,,,,,,,,,1699438.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-05,Portugal,0.9304347826086956,,,,,,,,,,,,,,,,,1716598.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-06,Portugal,0.9289544235924933,,,,,,,,,,,,,,,,,1731171.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-07,Portugal,0.9197183098591548,,,,,,,,,,,,,,,,,1746114.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-08,Portugal,0.9226110363391656,,,,,,,,,,,,,,,,,1756912.0,52377.0,1742.0,206.286,2.571,2.0,58.04,10270857.0
2020-08-09,Portugal,0.9265885256014804,,,,,,,,,,,,,,,,,1765293.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-10,Portugal,0.922592825676526,,,,,,,,,,,,,,,,,1778370.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-11,Portugal,0.9161372299872936,,,,,,,,,,,,,,,,,1795482.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-12,Portugal,0.916296766011414,,,,,,,,,,,,,,,,,1811820.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-13,Portugal,0.9266435986159168,,,,,,,,,,,,,,,,,1826605.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-14,Portugal,0.9183818310858765,,,,,,,,,,,,,,,,,1842918.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-15,Portugal,0.9207443142660234,,,,,,,,,,,,,,,,,1853540.0,53861.0,1764.0,212.0,3.143,2.0,58.04,10270857.0
2020-08-16,Portugal,0.925997425997426,,,,,,,,,,,,,,,,,1861560.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-17,Portugal,0.9140243902439024,,,,,,,,,,,,,,,,,1875922.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-18,Portugal,0.9177461139896372,,,,,,,,,,,,,,,,,1894464.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-19,Portugal,0.9162995594713657,,,,,,,,,,,,,,,,,1911284.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-20,Portugal,0.925925925925926,,,,,,,,,,,,,,,,,1925628.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-21,Portugal,0.9182305630026808,,,,,,,,,,,,,,,,,1940450.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-22,Portugal,0.9126819126819128,,,,,,,,,,,,,,,,,1951952.0,55458.0,1783.0,228.143,2.714,2.0,58.04,10270857.0
2020-08-23,Portugal,0.9101717305151916,,,,,,,,,,,,,,,,,1960366.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-24,Portugal,0.9213114754098358,,,,,,,,,,,,,,,,,1974262.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-25,Portugal,0.9219814241486068,,,,,,,,,,,,,,,,,1992202.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-26,Portugal,0.9174193548387096,,,,,,,,,,,,,,,,,2008571.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-27,Portugal,0.9093769666456892,,,,,,,,,,,,,,,,,2023568.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-28,Portugal,0.9337016574585636,,,,,,,,,,,,,,,,,2040220.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-29,Portugal,0.9147479775980089,,,,,,,,,,,,,,,,,2052270.0,56982.0,1806.0,217.714,3.286,2.0,58.04,10270857.0
2020-08-30,Portugal,0.9227711527541173,,,,,,,,,,,,,,,,,2060532.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-08-31,Portugal,0.9235074626865672,,,,,,,,,,,,,,,,,2076192.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-09-01,Portugal,0.9208722741433022,,,,,,,,,,,,,,,,,2095137.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-09-02,Portugal,0.9306174411203056,,,,,,,,,,,,,,,,,2113266.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-09-03,Portugal,0.9342969776609724,,,,,,,,,,,,,,,,,2130429.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-09-04,Portugal,0.9318181818181818,,,,,,,,,,,,,,,,,2147890.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-09-05,Portugal,0.923694779116466,,,,,,,,,,,,,,,,,2161813.0,59304.0,1827.0,331.714,3.0,2.0,58.04,10270857.0
2020-09-06,Portugal,0.9253617669459252,,,,,,,,,,,,,,,,,2171303.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-07,Portugal,0.917503586800574,,,,,,,,,,,,,,,,,2186985.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-08,Portugal,0.9221818181818182,,,,,,,,,,,,,,,,,2208088.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-09,Portugal,0.928380187416332,,,,,,,,,,,,,,,,,2229812.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-10,Portugal,0.9172015404364572,,,,,,,,,,,,,,,,,2249785.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-11,Portugal,0.9141483516483516,,,,,,,,,,,,,,,,,2272063.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-12,Portugal,0.9235924932975872,,,,,,,,,,,,,,,,,2288591.0,61870.0,1849.0,366.571,3.143,2.0,58.04,10270857.0
2020-09-13,Portugal,0.9224897240164416,,,,,,,,,,,,,,,,,2300687.0,65688.0,1877.0,545.429,4.0,2.0,58.04,10270857.0
2020-09-14,Portugal,0.9167717528373266,,,,,,,,,,,,,,,,,2320088.0,65688.0,1877.0,545.429,4.0,2.0,58.04,10270857.0
2020-09-15,Portugal,0.9250960307298336,,,,,,,,,,,,,,,,,2343802.0,65688.0,1877.0,545.429,4.0,2.0,58.93,10270857.0
2020-09-16,Portugal,0.9162436548223348,,,,,,,,,,,,,,,,,2367667.0,65688.0,1877.0,545.429,4.0,2.0,58.93,10270857.0
2020-09-17,Portugal,0.9274469541409992,,,,,,,,,,,,,,,,,2389366.0,65688.0,1877.0,545.429,4.0,2.0,58.93,10270857.0
2020-09-18,Portugal,0.9274092615769712,,,,,,,,,,,,,,,,,2411474.0,65688.0,1877.0,545.429,4.0,2.0,56.55,10270857.0
2020-09-19,Portugal,0.9311594202898552,,,,,,,,,,,,,,,,,2427645.0,65688.0,1877.0,545.429,4.0,2.0,56.55,10270857.0
2020-09-20,Portugal,0.933153638814016,,,,,,,,,,,,,,,,,2438739.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-21,Portugal,0.9291244788564622,,,,,,,,,,,,,,,,,2458617.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-22,Portugal,0.9186119873817036,,,,,,,,,,,,,,,,,2482438.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-23,Portugal,0.9289340101522844,,,,,,,,,,,,,,,,,2505215.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-24,Portugal,0.9225396825396824,,,,,,,,,,,,,,,,,2526557.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-25,Portugal,0.930659415363698,,,,,,,,,,,,,,,,,2550801.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-26,Portugal,0.9277813923227066,,,,,,,,,,,,,,,,,2568030.0,70206.0,1926.0,645.429,7.0,2.0,56.55,10270857.0
2020-09-27,Portugal,0.9261904761904762,,,,,,,,,,,,,,,,,2579442.0,75021.0,1963.0,687.857,5.286,2.0,56.55,10270857.0
